bookID,title,authors,average_rating,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,
206,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.8,9780743203043,eng,544,4762,512,07-08-01,Simon  Schuster,
207,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,3.91,9780345438713,eng,272,62,4,29-01-02,Ballantine Books,
208,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,Joy Harjo/Gloria Bird/Beth Cuthand/Valerie Martinez/Patricia Blanco,4.39,9780393318289,eng,576,278,20,17-09-98,W. W. Norton  Company,
209,My Inventions,Nikola Tesla,4.01,9781599869940,eng,88,2862,262,17-05-06,Filiquarian Publishing  LLC.,
210,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,Marc J.  Seifer/William H. Terbo,3.78,9780806519609,eng,542,2829,334,01-02-01,Citadel,
211,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,3.93,9780822549208,eng,144,105,5,01-10-94,Lerner Publications,
212,Tesla Papers,Nikola Tesla/David Hatcher Childress,4.13,9780932813862,eng,100,102,2,01-12-00,Adventures Unlimited Press,
213,Boys of Summer,Julie Elizabeth Leto/Leslie Kelly/Kimberly Raye,3.77,9780373792689,eng,249,478,12,27-06-06,Harlequin Blaze,
214,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,9780974514055,en-US,828,1577,49,11-10-04,Pragmatic Bookshelf,
215,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,9780764585975,eng,112,73,8,13-06-00,Cliffs Notes,
216,Lord of the Flies,William Golding,3.68,9780307281708,eng,6,408,96,11-10-05,Listening Library (Audio),
217,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,4.11,9780812969702,eng,397,1693,100,12-09-06,Random House,
218,We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,4.14,9780060255084,eng,216,1,0,01-01-89,HarperCollins Publishers,
219,The Lovely Bones,Alice Sebold,3.81,9780330485388,en-GB,328,6485,966,01-06-03,Picador,
220,The Lovely Bones,Alice Sebold,3.81,9781594130236,en-US,532,367,73,01-04-04,Large Print Press,
221,Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,3.8,9780345360359,eng,224,1371,43,13-05-90,Ballantine Books,
222,The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,3.98,785342303476,en-US,296,793,28,17-02-05,Peachpit Press,
223,HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,3.8,9780321430847,en-US,456,549,42,01-08-06,Peachpit Press,
224,1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3.85,9783822840856,mul,575,288,31,15-05-05,Taschen,
225,Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,3.81,9780743264464,eng,245,26381,1109,13-06-06,Scribner,
226,Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,3.73,9780743236010,eng,272,62089,3324,02-07-04,Scribner,
227,Vice (V  #8),Jane Feather,3.51,9780553572490,eng,419,474,19,02-05-96,Bantam,
228,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,3.77,9780060589462,eng,540,166046,6446,25-04-06,HarperTorch,
229,Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,4.08,9780802789471,eng,32,1773,274,01-04-05,Walker & Company,
230,Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,3.72,9780688060695,en-GB,408,286,10,19-11-90,William Morrow Paperbacks,
231,Motorcycle Basics Techbook,John Harold Haynes,3.85,9781859605158,eng,222,40,2,05-07-02,Haynes Manuals N. America  Inc.,
232,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,3.93,9781592530878,eng,191,27,0,01-09-04,Rockport Publishers,
233,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,4.11,9780451528803,eng,304,7300,266,01-04-03,Signet Classics,
234,War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,4.11,9780192833983,eng,1392,211671,6245,25-06-98,Oxford University Press,
235,The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,4.13,9780486451381,eng,352,2403,210,08-09-06,Dover Publications,
236,Atlas Shrugged,Ayn Rand/Leonard Peikoff,3.69,9780452011878,eng,1168,322483,14702,01-08-99,Plume,
237,For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,3.68,9780451163080,eng,224,2750,108,01-12-63,Signet Book,
238,The Fountainhead,Ayn Rand,3.87,9780452286757,en-US,752,1886,229,26-04-05,Dutton,
239,The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,3.51,9780451163936,eng,176,11462,467,01-11-64,Signet,
240,Anthem,Ayn Rand,3.63,9780452281257,eng,105,110952,7277,01-12-99,NAL,
241,We the Living,Ayn Rand/Leonard Peikoff,3.91,9780451187840,eng,464,23199,1086,01-01-96,Signet,
242,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,9780451147950,eng,340,3501,153,15-07-86,Signet,
243,Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,3.96,9780452274044,eng,681,18,2,01-02-97,NAL,
244,Sailing for Dummies,J.J. Isler/Peter Isler,3.95,9780471791430,eng,416,150,7,01-06-06,For Dummies,
245,Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,3.88,9780553803815,eng,368,646,83,25-07-06,Delacorte Press,
246,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,9780375755194,eng,192,12180,630,17-09-02,Random House Trade Paperbacks,
247,The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,3.62,9781592283194,eng,286,51,5,01-04-04,Lyons Press,
248,"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,3.09,9780975599518,en-US,571,1601,284,01-01-04,Alliance Publishing,
249,The Natural,Bernard Malamud/Kevin Baker,3.63,9780374502003,eng,231,8854,672,07-07-03,Farrar Straus Giroux,
250,Digging to America,Anne Tyler,3.55,9780307263940,eng,277,17155,1841,02-05-06,Alfred A. Knopf,
251,Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,3.77,9780312405540,eng,826,44,3,21-01-04,Bedford Books,
252,Modern Latin America,Thomas E. Skidmore/Peter H. Smith,3.59,9780195170139,en-US,528,234,11,07-10-04,Oxford University Press  USA,
253,The Plot Against America,Philip Roth,3.77,9781400079490,eng,391,33321,2925,27-09-05,Vintage International,
254,Naked Pictures of Famous People,Jon   Stewart,3.59,9780688171629,en-GB,164,8703,417,22-09-99,Dey Street Books,
255,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,4.19,9780060932688,eng,352,6375,179,13-05-08,Harper Perennial Modern Classics,
256,Crónica de una muerte anunciada,Gabriel García Márquez,3.97,9781400034956,spa,118,7888,411,14-10-03,Vintage Espanol,
257,Cien años de soledad,Gabriel García Márquez,4.07,9780307350428,spa,496,130,5,07-02-06,Plaza y Janes,
258,Del amor y otros demonios,Gabriel García Márquez,3.98,9780307350442,spa,176,4508,278,07-02-06,Plaza y Janes,
259,Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,3.99,9781400034543,eng,533,397,47,12-10-04,Vintage,
260,Memoria de mis putas tristes,Gabriel García Márquez,3.6,9781400095803,spa,112,5856,377,19-10-04,Vintage Espanol,
261,The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,4.07,9780375708114,eng,425,32569,1058,02-09-04,Vintage Books USA,
262,Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,4.29,9780861714926,eng,288,37,6,15-05-05,Wisdom Publications,
263,The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,3.75,9781843535843,eng,363,1,0,01-04-06,Rough Guides,
264,Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,3.83,9781740594776,eng,128,11,0,01-09-04,Lonely Planet,
265,Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,4.03,9788408064763,spa,480,0,0,01-05-06,Geoplaneta,
266,Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,0,9781740592055,eng,295,0,0,01-09-01,Lonely Planet,
267,Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,3.88,9780618710539,eng,287,6870,237,04-04-06,Mariner Books,
268,Cryptonomicon,Neal Stephenson,4.25,9780060512804,eng,1139,83184,4249,01-11-02,Avon,
269,Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,4.1,9782228894166,fre,418,5,0,31-03-01,Payot,
270,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.26,9780060733353,en-US,815,19320,565,14-06-05,William Morrow Paperbacks,
271,Quicksilver (The Baroque Cycle  #1),Neal Stephenson,3.93,9780060593087,eng,927,30872,1735,21-09-04,HarperCollins Perennial,
272,The Cobweb,Neal Stephenson/J. Frederick George,3.61,9780553383447,eng,448,2465,137,31-05-05,Spectra Books,
273,The Big U,Neal Stephenson,3.25,9780380816033,en-US,308,4657,223,06-02-01,William Morrow Paperbacks,
274,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,9780553380965,eng,499,71042,2767,02-05-00,Spectra,
275,Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,3.68,9780553383430,eng,640,4731,270,31-05-05,Spectra,
276,Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,4.2,9780060833183,en-US,464,1567,65,28-03-06,HarperTorch,
277,Snow Crash,Neal Stephenson/Guy Abadia,4.03,9780553380958,eng,438,188100,6612,02-08-00,Bantam Books,
278,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,4.16,9781880685358,eng,450,1474,30,01-06-05,Two Plus Two Publishing LLC,
279,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,4.24,9781880685334,eng,381,1929,72,01-12-04,Two Plus Two Publishing LLC,
280,The Design of Everyday Things,Donald A. Norman,4.17,9780465067107,eng,240,18602,1379,19-09-02,Basic Books,
281,Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,3.95,9780465051366,eng,272,3702,149,11-05-05,Basic Books,
282,The Psychology of Everyday Things,Donald A. Norman,4.17,9780465067091,eng,257,265,31,13-06-88,Basic Books,
283,No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,4.27,9780898709193,en-GB,259,51,7,30-04-06,Ignatius Press,
284,The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,3.86,9780060887964,eng,192,920,76,02-05-06,HarperOne,
285,The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir Ince,3.86,9780061122415,eng,197,1631221,55843,01-05-93,HarperCollins,
286,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,4.57,9781421504605,eng,192,9013,153,19-09-06,VIZ Media LLC,
287,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,9781591169253,eng,192,16666,299,13-09-05,VIZ Media LLC,
288,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,4.57,9781421504599,eng,192,11451,161,18-07-06,VIZ Media LLC,
289,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,9781591169208,eng,192,111091,1427,03-05-05,VIZ Media LLC,
290,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,9781591169291,eng,200,10752,294,08-11-05,VIZ Media LLC,
291,The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,3.86,9780060192501,en-US,198,251,32,01-11-98,HarperCollins Publishers,
292,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,9781591169239,eng,192,14923,419,05-07-05,VIZ Media LLC,
293,Pompeii,Robert   Harris,3.82,9780812974614,eng,274,26922,1726,08-11-05,Random House Trade Paperbacks,
294,The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,3.6,9781587157394,eng,360,1156,68,03-12-02,Borgo Press,
295,Of Mice and Men,John Steinbeck,3.87,9780142000670,eng,103,1755253,25554,08-01-02,Penguin Books,
296,The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,3.74,9780060554736,en-US,464,20529,1592,06-09-05,It Books,
297,The Westing Game,Ellen Raskin,4.02,9780142401200,eng,182,142121,8782,12-04-04,Puffin,
298,The Egypt Game,Zilpha Keatley Snyder,3.83,9780808553038,eng,215,30231,1130,07-07-09,Turtleback Books,
299,Memoirs of a Geisha,Arthur Golden,4.11,9781400096893,eng,503,280309,3703,22-11-05,Vintage Books USA,
300,Memoirs of a Geisha,Arthur Golden,4.11,9780739326220,eng,434,1301083,19296,15-11-05,Random House Large Print Publishing,
301,Memoirs of a Geisha,Arthur Golden,4.11,9780099498186,en-US,497,2122,256,01-12-05,Vintage,
302,Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,4.08,9781557046833,eng,144,145,8,20-10-05,Newmarket Press,
303,Memoirs of a Geisha,Arthur Golden,4.11,9780099771517,eng,497,4189,462,04-06-98,Vintage,
304,Geisha of Gion,Mineko Iwasaki/Rande Brown,3.93,9780743430593,eng,334,1556,158,06-05-03,Pocket Books,
305,Love As A Foreign Language #5,J. Torres/Eric  Kim,3.44,9781932664393,eng,58,9,2,01-02-06,Oni Press,
306,Jungle Love,Margaret Johnson/Philip Prowse,3.41,9780521750844,eng,95,59,7,01-08-02,Cambridge University Press,
307,The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,4.7,9780802415318,eng,0,22,4,01-01-05,Moody Publishers,
308,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,9781416524793,eng,736,2418736,21303,01-04-06,Pocket Books,
309,Ángeles y demonios (Robert Langdon  #1),Dan Brown,3.89,9788495618771,spa,508,196,20,01-12-05,Umbriel,
310,Angeles & Demonios,Dan Brown/Raúl Amundaray,3.89,9780972859899,spa,18,65,7,01-12-05,FonoLibro,
311,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,9780307277671,eng,489,1679706,35877,28-03-06,Anchor,
312,The Da Vinci Code,Dan Brown,3.84,9780767926034,eng,467,1120,105,28-03-06,Broadway Books,
313,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,9782266144346,fre,744,377,16,03-05-05,Pocket,
314,Deception Point,Dan Brown,3.71,9781416524809,eng,736,4919,410,01-04-06,Pocket Books,
315,Deception Point,Dan Brown,3.71,9780552151764,eng,585,3353,183,01-05-04,Corgi Books,
316,Deception Point,Dan Brown,3.71,9780593055076,eng,448,61,4,01-08-05,Bantam Press,
317,A Killing Rain (Louis Kincaid  #6),P.J. Parrish,4.04,9780786016068,eng,383,456,41,01-02-05,Pinnacle,
318,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,4.03,9780671015206,eng,258,61760,2600,01-10-98,Gallery Books,
319,Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,4.18,9781585424337,eng,320,88897,2334,01-09-05,Tarcherperigee,
320,Think and Grow Rich,Napoleon Hill,4.18,9781932429237,eng,368,48,9,07-08-04,High Roads Media,
321,Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,3.58,9780977616657,eng,256,173,14,07-06-06,Pragmatic Bookshelf,
322,Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,3.95,9781563410901,en-US,288,253,17,01-06-05,Firebrand Books,
323,Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,3.66,9780345479174,en-US,384,12748,948,28-12-04,Ballantine Books,
324,The Richest Man in Babylon,George S. Clason,4.26,9780451205360,eng,194,76451,3400,01-02-08,Berkley Books,
325,The Richest Man in Babylon,George S. Clason,4.26,9781419349997,eng,4,86,15,17-06-05,Recorded Books  Inc.,
326,Shibumi,Trevanian/Gisela Stege,4.21,9781400098033,eng,480,9498,637,10-05-05,Broadway Books,
327,1776,David McCullough,4.07,9780743226721,eng,386,166916,6243,04-07-06,Simon  Schuster,
328,1776,Peter  Stone/Sherman Edwards,4.22,9780140481396,eng,192,1299,30,18-11-76,Penguin Books,
329,The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,3.62,9780226014906,eng,284,31,5,15-07-00,University of Chicago Press,
330,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,9781416500186,eng,418,200744,7656,04-03-09,Howard Publishing Co,
331,Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,3.93,9780310258971,eng,5,26,2,15-03-05,Zondervan,
332,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.74,9780060838584,eng,399,190039,4922,05-07-05,Harper Perennial,
333,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,9780141006871,eng,384,811,77,04-04-02,Penguin Books,
334,Snow Flower and the Secret Fan,Lisa See,4.07,9780812968064,eng,269,297533,14935,21-02-06,Random House,
335,The Broker,John Grisham,3.78,9780385340540,eng,422,72361,2334,26-09-06,Delta,
336,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,9780394720241,eng,1344,11208,1237,12-07-75,Vintage,
337,The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,3.75,9780345480606,eng,320,28,1,25-07-06,Ballantine Books,
338,Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,3.74,9780060193393,en-US,201,3877,275,10-06-99,HarperCollins Publishers  Inc.,
339,Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,3.65,9781579546014,en-US,288,401,63,01-04-05,Rodale Books,
340,Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,3.95,9780972018418,eng,405,814,51,26-11-03,High Point Media,
341,The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,4.13,9780471743675,en-US,245,228,16,01-10-05,John Wiley & Sons,
342,The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,4.07,9780471430452,eng,432,39,1,18-04-03,Wiley,
343,Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,3.15,9780805431575,eng,368,26,8,15-05-05,B Books,
344,Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,3.99,9780679838869,en-US,68,11178,623,16-02-93,Random House Books for Young Readers,
345,Monkey Business,Sarah Mlynowski,3.67,9780373250714,eng,392,3379,67,24-09-04,Red Dress Ink,
346,Liar's Poker,Michael   Lewis,4.15,9780140143454,eng,256,22843,936,01-10-90,Penguin Books,
347,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.31,9780802732293,eng,214,13,1,01-06-93,Walker & Company,
348,Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,4.08,694055000612,eng,64,8,2,01-03-01,Ryland Peters & Small,
349,Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,3.96,9780307238276,eng,256,14103,74,04-04-06,Clarkson Potter,
350,Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,3.95,9781400052585,eng,256,40125,217,22-02-05,Clarkson Potter,
351,Everyday Pasta,Giada De Laurentiis/Victoria Pearson,4.09,9780307346582,eng,240,8822,55,03-04-07,Clarkson Potter,
352,Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,4.09,9781400052387,eng,256,3697,34,26-09-06,Clarkson Potter,
353,Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,4.06,9780609609972,eng,304,1426,16,25-03-03,Clarkson Potter Publishers,
354,Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,3.92,9781400052370,eng,287,275,15,01-10-04,Clarkson Potter Publishers,
355,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,3.97,9780061234002,eng,320,628745,13034,17-10-06,William Morrow,
